Date,Open,High,Low,Close,Adj Close,Volume,index-name
2019-03-11,11068.75,11180.9,11059.85,11168.05,11168.05,352200,^NSEI
2019-03-12,11231.35,11320.4,11227.0,11301.2,11301.2,391300,^NSEI
2019-03-13,11326.2,11352.3,11276.6,11341.7,11341.7,383000,^NSEI
2019-03-14,11382.5,11383.45,11313.75,11343.25,11343.25,294500,^NSEI
2019-03-15,11376.85,11487.0,11370.8,11426.85,11426.85,463700,^NSEI
2019-03-18,11473.85,11530.15,11412.5,11462.2,11462.2,320300,^NSEI
2019-03-19,11500.3,11543.85,11451.25,11532.4,11532.4,326100,^NSEI
2019-03-20,11553.35,11556.1,11503.1,11521.05,11521.05,366300,^NSEI
2019-03-22,11549.2,11572.8,11434.55,11456.9,11456.9,386200,^NSEI
2019-03-25,11395.65,11395.65,11311.6,11354.25,11354.25,294500,^NSEI
2019-03-26,11375.2,11496.75,11352.45,11483.25,11483.25,282600,^NSEI
2019-03-27,11531.45,11546.2,11413.0,11445.05,11445.05,350400,^NSEI
2019-03-28,11463.65,11588.5,11452.45,11570.0,11570.0,527700,^NSEI
2019-04-01,11665.2,11738.1,11644.75,11669.15,11669.15,379600,^NSEI
2019-04-02,11711.55,11729.35,11655.85,11713.2,11713.2,386100,^NSEI
2019-04-03,11735.3,11761.0,11629.15,11643.95,11643.95,365800,^NSEI
2019-04-04,11660.2,11662.55,11559.2,11598.0,11598.0,349000,^NSEI
2019-04-05,11638.4,11689.65,11609.5,11665.95,11665.95,266700,^NSEI
2019-04-08,11704.35,11710.3,11549.1,11604.5,11604.5,260900,^NSEI
2019-04-09,11612.05,11683.9,11569.7,11671.95,11671.95,300500,^NSEI
2019-04-10,11646.85,11680.05,11571.75,11584.3,11584.3,359900,^NSEI
2019-04-11,11592.55,11606.7,11550.55,11596.7,11596.7,279800,^NSEI
2019-04-12,11612.85,11657.35,11578.8,11643.45,11643.45,246000,^NSEI
2019-04-15,11667.0,11704.6,11648.25,11690.35,11690.35,290000,^NSEI
2019-04-16,11736.2,11810.95,11731.55,11787.15,11787.15,354300,^NSEI
2019-04-18,11856.15,11856.15,11738.5,11752.8,11752.8,339700,^NSEI
2019-04-22,11727.05,11727.05,11583.95,11594.45,11594.45,260400,^NSEI
2019-04-23,11612.95,11645.95,11564.8,11575.95,11575.95,272500,^NSEI
2019-04-24,11601.5,11740.85,11578.85,11726.15,11726.15,335200,^NSEI
2019-04-25,11735.7,11796.75,11624.3,11641.8,11641.8,604400,^NSEI
2019-04-26,11683.75,11762.9,11661.75,11754.65,11754.65,333500,^NSEI
2019-04-30,11748.75,11756.25,11655.9,11748.15,11748.15,532600,^NSEI
2019-05-02,11725.55,11789.3,11699.55,11724.75,11724.75,380300,^NSEI
2019-05-03,11722.6,11770.9,11699.35,11712.25,11712.25,305500,^NSEI
2019-05-06,11605.8,11632.55,11571.35,11598.25,11598.25,299000,^NSEI
2019-05-07,11651.5,11657.05,11484.45,11497.9,11497.9,337500,^NSEI
2019-05-08,11478.7,11479.1,11346.95,11359.45,11359.45,372800,^NSEI
2019-05-09,11322.4,11357.6,11255.05,11301.8,11301.8,373000,^NSEI
2019-05-10,11314.15,11345.8,11251.05,11278.9,11278.9,387300,^NSEI
2019-05-13,11258.7,11300.2,11125.6,11148.2,11148.2,357600,^NSEI
2019-05-14,11151.65,11294.75,11108.3,11222.05,11222.05,398100,^NSEI
2019-05-15,11271.7,11286.8,11136.95,11157.0,11157.0,414200,^NSEI
2019-05-16,11180.35,11281.55,11143.35,11257.1,11257.1,350700,^NSEI
2019-05-17,11261.9,11426.15,11259.85,11407.15,11407.15,412100,^NSEI
2019-05-20,11651.9,11845.2,11591.7,11828.25,11828.25,452100,^NSEI
2019-05-21,11863.65,11883.55,11682.8,11709.1,11709.1,381000,^NSEI
2019-05-22,11727.95,11784.8,11682.4,11737.9,11737.9,355900,^NSEI
2019-05-23,11901.3,12041.15,11614.5,11657.05,11657.05,569000,^NSEI
2019-05-24,11748.0,11859.0,11658.1,11844.1,11844.1,374600,^NSEI
2019-05-27,11855.5,11957.15,11812.4,11924.75,11924.75,348400,^NSEI
2019-05-28,11958.35,11958.55,11864.9,11928.75,11928.75,598300,^NSEI
2019-05-29,11905.8,11931.9,11836.8,11861.1,11861.1,318100,^NSEI
2019-05-30,11865.3,11968.55,11859.4,11945.9,11945.9,421200,^NSEI
2019-05-31,11999.8,12039.25,11829.45,11922.8,11922.8,438900,^NSEI
2019-06-03,11953.75,12103.05,11920.1,12088.55,12088.55,315300,^NSEI
2019-06-04,12052.65,12095.2,12005.85,12021.65,12021.65,289200,^NSEI
2019-06-06,12039.8,12039.8,11830.25,11843.75,11843.75,415200,^NSEI
2019-06-07,11865.2,11897.5,11769.5,11870.65,11870.65,302500,^NSEI
2019-06-10,11934.9,11975.05,11871.75,11922.7,11922.7,303300,^NSEI
2019-06-11,11959.85,12000.35,11904.35,11965.6,11965.6,332200,^NSEI
2019-06-12,11962.45,11962.45,11866.35,11906.2,11906.2,283700,^NSEI
2019-06-13,11873.9,11931.35,11817.05,11914.05,11914.05,447900,^NSEI
2019-06-14,11910.1,11911.85,11797.7,11823.3,11823.3,390300,^NSEI
2019-06-17,11844.0,11844.05,11657.75,11672.15,11672.15,295500,^NSEI
2019-06-18,11677.05,11727.2,11641.15,11691.5,11691.5,365500,^NSEI
2019-06-19,11744.45,11802.5,11625.1,11691.45,11691.45,446900,^NSEI
2019-06-20,11653.65,11843.5,11635.05,11831.75,11831.75,442000,^NSEI
2019-06-21,11827.6,11827.95,11705.1,11724.1,11724.1,468400,^NSEI
2019-06-24,11725.8,11754.0,11670.2,11699.65,11699.65,277600,^NSEI
2019-06-25,11681.0,11814.4,11651.0,11796.45,11796.45,300500,^NSEI
2019-06-26,11768.15,11871.85,11757.55,11847.55,11847.55,327900,^NSEI
2019-06-27,11860.85,11911.15,11821.05,11841.55,11841.55,480200,^NSEI
2019-06-28,11861.15,11871.7,11775.5,11788.85,11788.85,303900,^NSEI
2019-07-01,11839.9,11884.65,11830.8,11865.6,11865.6,278400,^NSEI
2019-07-02,11890.3,11917.45,11814.7,11910.3,11910.3,363200,^NSEI
2019-07-03,11932.15,11945.2,11887.05,11916.75,11916.75,340500,^NSEI
2019-07-04,11928.8,11969.25,11923.65,11946.75,11946.75,333600,^NSEI
2019-07-05,11964.75,11981.75,11797.9,11811.15,11811.15,530700,^NSEI
2019-07-08,11770.4,11771.9,11523.3,11558.6,11558.6,464000,^NSEI
2019-07-09,11531.6,11582.55,11461.0,11555.9,11555.9,442500,^NSEI
2019-07-10,11536.15,11593.7,11475.65,11498.9,11498.9,337600,^NSEI
2019-07-11,11561.45,11599.0,11519.5,11582.9,11582.9,317300,^NSEI
2019-07-12,11601.15,11639.55,11538.6,11552.5,11552.5,359400,^NSEI
2019-07-15,11614.75,11618.4,11532.3,11588.35,11588.35,368800,^NSEI
2019-07-16,11596.65,11670.05,11573.95,11662.6,11662.6,480200,^NSEI
2019-07-17,11670.75,11706.65,11651.15,11687.5,11687.5,464800,^NSEI
2019-07-18,11675.6,11677.15,11582.4,11596.9,11596.9,498300,^NSEI
2019-07-19,11627.95,11640.35,11399.3,11419.25,11419.25,446000,^NSEI
2019-07-22,11392.85,11398.15,11301.25,11346.2,11346.2,516000,^NSEI
2019-07-23,11372.25,11398.1,11303.15,11331.05,11331.05,500,^NSEI
2019-07-24,11322.45,11359.25,11230.2,11271.3,11271.3,400800,^NSEI
2019-07-25,11290.4,11361.4,11239.35,11252.15,11252.15,537100,^NSEI
2019-07-26,11247.45,11307.35,11210.6,11284.3,11284.3,507000,^NSEI
2019-07-29,11307.5,11307.5,11152.75,11189.2,11189.2,468400,^NSEI
2019-07-30,11213.7,11267.1,11072.95,11085.4,11085.4,464700,^NSEI
2019-07-31,11034.05,11144.15,10999.65,11118.0,11118.0,520600,^NSEI
2019-08-01,11060.2,11076.75,10881.0,10980.0,10980.0,484900,^NSEI
2019-08-02,10930.3,11079.8,10849.55,10997.35,10997.35,531000,^NSEI
2019-08-05,10895.8,10895.8,10782.6,10862.6,10862.6,491400,^NSEI
2019-08-06,10815.4,11018.0,10815.4,10948.25,10948.25,502400,^NSEI
2019-08-07,10958.1,10975.65,10835.9,10855.5,10855.5,532000,^NSEI
2019-08-08,10899.2,11057.65,10843.25,11032.45,11032.45,468000,^NSEI
2019-08-09,11087.9,11181.3,11063.15,11109.65,11109.65,522000,^NSEI
2019-08-13,11139.4,11145.9,10901.6,10925.85,10925.85,600,^NSEI
2019-08-14,11003.25,11077.35,10935.85,11029.4,11029.4,500,^NSEI
2019-08-16,11043.65,11068.55,10924.3,11047.8,11047.8,500,^NSEI
2019-08-19,11094.8,11146.9,11037.85,11053.9,11053.9,400,^NSEI
2019-08-20,11047.65,11049.85,10986.7,11017.0,11017.0,400,^NSEI
2019-08-21,11018.15,11034.2,10906.65,10918.7,10918.7,600,^NSEI
2019-08-22,10905.3,10908.25,10718.3,10741.35,10741.35,700,^NSEI
2019-08-23,10699.6,10862.55,10637.15,10829.35,10829.35,700,^NSEI
2019-08-26,11000.3,11070.3,10756.55,11057.85,11057.85,700,^NSEI
2019-08-27,11106.55,11141.75,11049.5,11105.35,11105.35,700,^NSEI
2019-08-28,11101.3,11129.65,10987.65,11046.1,11046.1,500,^NSEI
2019-08-29,10996.05,11021.1,10922.4,10948.3,10948.3,600,^NSEI
2019-08-30,10987.8,11042.6,10874.8,11023.25,11023.25,600,^NSEI
2019-09-03,10960.95,10967.5,10772.7,10797.9,10797.9,0,^NSEI
2019-09-04,10790.4,10858.75,10746.35,10844.65,10844.65,500,^NSEI
2019-09-05,10860.95,10920.1,10816.0,10847.9,10847.9,600,^NSEI
2019-09-06,10883.8,10957.05,10867.45,10946.2,10946.2,500,^NSEI
2019-09-09,10936.7,11028.85,10889.8,11003.05,11003.05,400,^NSEI
2019-09-11,11028.5,11054.8,11011.65,11035.7,11035.7,700,^NSEI
2019-09-12,11058.3,11081.75,10964.95,10982.8,10982.8,600,^NSEI
2019-09-13,10986.8,11084.45,10945.75,11075.9,11075.9,600,^NSEI
2019-09-16,10994.85,11052.7,10968.2,11003.5,11003.5,400,^NSEI
2019-09-17,11000.1,11000.1,10796.5,10817.6,10817.6,500,^NSEI
2019-09-18,10872.8,10885.15,10804.85,10840.65,10840.65,500,^NSEI
2019-09-19,10845.2,10845.2,10670.25,10704.8,10704.8,600,^NSEI
2019-09-20,10746.8,11381.9,10691.0,11274.2,11274.2,1356800,^NSEI
2019-09-23,11542.7,11694.85,11471.35,11600.2,11600.2,882800,^NSEI
2019-09-24,11590.7,11655.05,11539.2,11588.2,11588.2,651700,^NSEI
2019-09-25,11564.85,11564.95,11416.1,11440.2,11440.2,629100,^NSEI
2019-09-26,11469.85,11610.85,11466.35,11571.2,11571.2,844500,^NSEI
2019-09-27,11556.35,11593.6,11499.75,11512.4,11512.4,650000,^NSEI
2019-09-30,11491.15,11508.25,11390.8,11474.45,11474.45,756800,^NSEI
2019-10-01,11515.4,11554.2,11247.9,11359.9,11359.9,1305400,^NSEI
2019-10-03,11322.25,11370.4,11257.35,11314.0,11314.0,1017500,^NSEI
2019-10-04,11388.45,11400.3,11158.35,11174.75,11174.75,928500,^NSEI
2019-10-07,11196.2,11233.85,11112.65,11126.4,11126.4,733200,^NSEI
2019-10-09,11152.95,11321.6,11090.15,11313.3,11313.3,741100,^NSEI
2019-10-10,11280.5,11293.35,11208.55,11234.55,11234.55,562000,^NSEI
2019-10-11,11257.7,11362.9,11189.4,11305.05,11305.05,737800,^NSEI
2019-10-14,11335.9,11420.45,11290.05,11341.15,11341.15,587600,^NSEI
2019-10-15,11360.85,11462.35,11342.1,11428.3,11428.3,527400,^NSEI
2019-10-16,11464.95,11481.05,11411.1,11464.0,11464.0,533500,^NSEI
2019-10-17,11466.3,11599.1,11439.65,11586.35,11586.35,797600,^NSEI
2019-10-18,11580.3,11684.7,11553.15,11661.85,11661.85,853400,^NSEI
2019-10-22,11657.15,11714.35,11573.65,11588.35,11588.35,867600,^NSEI
2019-10-23,11596.2,11651.6,11554.4,11604.1,11604.1,664200,^NSEI
2019-10-24,11661.65,11679.6,11534.65,11582.6,11582.6,700500,^NSEI
2019-10-25,11646.15,11646.9,11490.75,11583.9,11583.9,812000,^NSEI
2019-10-29,11643.95,11809.4,11627.35,11786.85,11786.85,951700,^NSEI
2019-10-30,11883.9,11883.95,11784.45,11844.1,11844.1,725200,^NSEI
2019-10-31,11890.45,11945.0,11855.1,11877.45,11877.45,1414800,^NSEI
2019-11-01,11886.6,11918.3,11843.35,11890.6,11890.6,855300,^NSEI
2019-11-04,11928.9,11989.15,11905.35,11941.3,11941.3,823100,^NSEI
2019-11-05,11974.6,11978.95,11861.9,11917.2,11917.2,632000,^NSEI
2019-11-06,11911.5,12002.9,11850.25,11966.05,11966.05,603400,^NSEI
2019-11-07,12021.1,12021.4,11946.85,12012.05,12012.05,563000,^NSEI
2019-11-08,11987.15,12034.15,11888.75,11908.15,11908.15,789300,^NSEI
2019-11-11,11879.2,11932.65,11853.95,11913.45,11913.45,549000,^NSEI
2019-11-13,11908.3,11946.8,11823.2,11840.45,11840.45,659000,^NSEI
2019-11-14,11858.75,11895.65,11802.65,11872.1,11872.1,559500,^NSEI
2019-11-15,11904.2,11973.65,11879.25,11895.45,11895.45,580200,^NSEI
2019-11-18,11915.15,11946.2,11867.6,11884.5,11884.5,514400,^NSEI
2019-11-19,11919.45,11958.85,11881.75,11940.1,11940.1,613900,^NSEI
2019-11-20,12004.75,12038.6,11966.05,11999.1,11999.1,646700,^NSEI
2019-11-21,12025.65,12028.2,11956.9,11968.4,11968.4,557700,^NSEI
2019-11-22,11967.3,11968.1,11883.5,11914.4,11914.4,486800,^NSEI
2019-11-25,11922.45,12084.5,11919.75,12073.75,12073.75,534300,^NSEI
2019-11-26,12110.2,12132.45,12006.35,12037.7,12037.7,1201300,^NSEI
2019-11-27,12068.5,12114.9,12055.15,12100.7,12100.7,584200,^NSEI
2019-11-28,12132.1,12158.8,12099.95,12151.15,12151.15,620500,^NSEI
2019-11-29,12146.2,12147.4,12017.4,12056.05,12056.05,804400,^NSEI
2019-12-02,12137.05,12137.15,12023.7,12048.2,12048.2,720900,^NSEI
2019-12-03,12067.65,12068.6,11956.4,11994.2,11994.2,605800,^NSEI
2019-12-04,11969.95,12054.7,11935.3,12043.2,12043.2,747200,^NSEI
2019-12-05,12071.25,12081.2,11998.75,12018.4,12018.4,562200,^NSEI
2019-12-06,12047.35,12057.05,11888.85,11921.5,11921.5,609200,^NSEI
2019-12-09,11939.1,11981.95,11888.05,11937.5,11937.5,599100,^NSEI
2019-12-10,11950.5,11953.2,11844.7,11856.8,11856.8,650200,^NSEI
2019-12-11,11867.35,11923.2,11832.3,11910.15,11910.15,997700,^NSEI
2019-12-12,11944.3,12005.5,11934.0,11971.8,11971.8,752600,^NSEI
2019-12-13,12026.4,12098.85,12023.6,12086.7,12086.7,597700,^NSEI
2019-12-16,12131.35,12134.65,12046.3,12053.95,12053.95,437700,^NSEI
2019-12-17,12082.45,12182.75,12070.35,12165.0,12165.0,499600,^NSEI
2019-12-18,12197.0,12237.7,12163.45,12221.65,12221.65,518900,^NSEI
2019-12-19,12223.4,12268.35,12191.15,12259.7,12259.7,623100,^NSEI
2019-12-20,12266.45,12293.9,12252.75,12271.8,12271.8,810700,^NSEI
2019-12-23,12235.45,12287.15,12213.25,12262.75,12262.75,604800,^NSEI
2019-12-24,12269.25,12283.7,12202.1,12214.55,12214.55,470300,^NSEI
2019-12-26,12211.85,12221.55,12118.85,12126.55,12126.55,520300,^NSEI
2019-12-27,12172.9,12258.45,12157.9,12245.8,12245.8,383800,^NSEI
2019-12-30,12274.9,12286.45,12213.8,12255.85,12255.85,411100,^NSEI
2019-12-31,12247.1,12247.1,12151.8,12168.45,12168.45,426900,^NSEI
2020-01-01,12202.15,12222.2,12165.3,12182.5,12182.5,304100,^NSEI
2020-01-02,12198.55,12289.9,12195.25,12282.2,12282.2,407700,^NSEI
2020-01-03,12261.1,12265.6,12191.35,12226.65,12226.65,428800,^NSEI
2020-01-06,12170.6,12179.1,11974.2,11993.05,11993.05,396500,^NSEI
2020-01-07,12079.1,12152.15,12005.35,12052.95,12052.95,447800,^NSEI
2020-01-08,11939.1,12044.95,11929.6,12025.35,12025.35,446000,^NSEI
2020-01-09,12153.15,12224.05,12132.55,12215.9,12215.9,477500,^NSEI
2020-01-10,12271.0,12311.2,12213.2,12256.8,12256.8,660600,^NSEI
2020-01-13,12296.7,12337.75,12285.8,12329.55,12329.55,501000,^NSEI
2020-01-14,12333.1,12374.25,12308.7,12362.3,12362.3,616300,^NSEI
2020-01-15,12349.4,12355.15,12278.75,12343.3,12343.3,684400,^NSEI
2020-01-16,12347.1,12389.05,12315.8,12355.5,12355.5,395700,^NSEI
2020-01-17,12328.4,12385.45,12321.4,12352.35,12352.35,502100,^NSEI
2020-01-20,12430.5,12430.5,12216.9,12224.55,12224.55,491600,^NSEI
2020-01-21,12195.3,12230.05,12162.3,12169.85,12169.85,444000,^NSEI
2020-01-22,12218.35,12225.05,12087.9,12106.9,12106.9,500,^NSEI
2020-01-23,12123.75,12189.0,12094.1,12180.35,12180.35,867700,^NSEI
2020-01-24,12174.55,12272.15,12149.65,12248.25,12248.25,593200,^NSEI
2020-01-27,12197.1,12216.6,12107.0,12119.0,12119.0,441200,^NSEI
2020-01-28,12148.1,12163.55,12024.5,12055.8,12055.8,478500,^NSEI
2020-01-29,12114.9,12169.6,12103.8,12129.5,12129.5,514400,^NSEI
2020-01-30,12147.75,12150.3,12010.6,12035.8,12035.8,538100,^NSEI
2020-01-31,12100.4,12103.55,11945.85,11962.1,11962.1,771300,^NSEI
2020-02-03,11627.45,11749.85,11614.5,11707.9,11707.9,669800,^NSEI
2020-02-04,11786.25,11986.15,11783.4,11979.65,11979.65,560400,^NSEI
2020-02-05,12005.85,12098.15,11953.35,12089.15,12089.15,758000,^NSEI
2020-02-06,12120.0,12160.6,12084.65,12137.95,12137.95,565100,^NSEI
2020-02-07,12151.15,12154.7,12073.95,12098.35,12098.35,473500,^NSEI
2020-02-10,12102.35,12103.55,11990.75,12031.5,12031.5,524700,^NSEI
2020-02-11,12108.4,12172.3,12099.0,12107.9,12107.9,480000,^NSEI
2020-02-12,12151.0,12231.75,12144.3,12201.2,12201.2,411700,^NSEI
2020-02-13,12219.55,12225.65,12139.8,12174.65,12174.65,501200,^NSEI
2020-02-14,12190.15,12246.7,12091.2,12113.45,12113.45,622800,^NSEI
2020-02-17,12131.8,12159.6,12037.0,12045.8,12045.8,0,^NSEI
2020-02-18,12028.25,12030.75,11908.05,11992.5,11992.5,676900,^NSEI
2020-02-19,12090.6,12134.7,12042.1,12125.9,12125.9,513600,^NSEI
2020-02-20,12119.0,12152.0,12071.45,12080.85,12080.85,502600,^NSEI
2020-02-24,12012.55,12012.55,11813.4,11829.4,11829.4,490800,^NSEI
2020-02-25,11877.5,11883.05,11779.9,11797.9,11797.9,461000,^NSEI
2020-02-26,11738.55,11783.25,11639.6,11678.5,11678.5,567600,^NSEI
2020-02-27,11661.25,11663.85,11536.7,11633.3,11633.3,608600,^NSEI
2020-02-28,11382.0,11384.8,11175.05,11201.75,11201.75,809900,^NSEI
2020-03-02,11387.35,11433.0,11036.25,11132.75,11132.75,680800,^NSEI
2020-03-03,11217.55,11342.25,11152.55,11303.3,11303.3,696500,^NSEI
2020-03-04,11351.35,11356.6,11082.15,11251.0,11251.0,797700,^NSEI
2020-03-05,11306.05,11389.5,11244.6,11269.0,11269.0,1352500,^NSEI
2020-03-06,10942.65,11035.1,10827.4,10989.45,10989.45,1811000,^NSEI
2020-03-09,10742.05,10751.55,10294.45,10451.45,10451.45,1565500,^NSEI
2020-03-11,10334.3,10545.1,10334.0,10458.4,10458.4,1218500,^NSEI
2020-03-12,10039.95,10040.75,9508.0,9590.15,9590.15,1343500,^NSEI
2020-03-13,9107.6,10159.4,8555.15,9955.2,9955.2,1388000,^NSEI
2020-03-16,9587.8,9602.2,9165.1,9197.4,9197.4,897700,^NSEI
2020-03-17,9285.4,9403.8,8915.6,8967.05,8967.05,935600,^NSEI
2018-12-31,2498.94,2509.24,2482.82,2506.85,2506.85,3442870000,^GSPC
2019-01-02,2476.96,2519.49,2467.47,2510.03,2510.03,3733160000,^GSPC
2019-01-03,2491.92,2493.14,2443.96,2447.89,2447.89,3822860000,^GSPC
2019-01-04,2474.33,2538.07,2474.33,2531.94,2531.94,4213410000,^GSPC
2019-01-07,2535.61,2566.16,2524.56,2549.69,2549.69,4104710000,^GSPC
2019-01-08,2568.11,2579.82,2547.56,2574.41,2574.41,4083030000,^GSPC
2019-01-09,2580.0,2595.32,2568.89,2584.96,2584.96,4052480000,^GSPC
2019-01-10,2573.51,2597.82,2562.02,2596.64,2596.64,3704500000,^GSPC
2019-01-11,2588.11,2596.27,2577.4,2596.26,2596.26,3434490000,^GSPC
2019-01-14,2580.31,2589.32,2570.41,2582.61,2582.61,3664450000,^GSPC
2019-01-15,2585.1,2613.08,2585.1,2610.3,2610.3,3572330000,^GSPC
2019-01-16,2614.75,2625.76,2612.68,2616.1,2616.1,3863770000,^GSPC
2019-01-17,2609.28,2645.06,2606.36,2635.96,2635.96,3772270000,^GSPC
2019-01-18,2651.27,2675.47,2647.58,2670.71,2670.71,3986730000,^GSPC
2019-01-22,2657.88,2657.88,2617.27,2632.9,2632.9,3908030000,^GSPC
2019-01-23,2643.48,2653.19,2612.86,2638.7,2638.7,3335610000,^GSPC
2019-01-24,2638.84,2647.2,2627.01,2642.33,2642.33,3433250000,^GSPC
2019-01-25,2657.44,2672.38,2657.33,2664.76,2664.76,3814080000,^GSPC
2019-01-28,2644.97,2644.97,2624.06,2643.85,2643.85,3612810000,^GSPC
2019-01-29,2644.89,2650.93,2631.05,2640.0,2640.0,3504200000,^GSPC
2019-01-30,2653.62,2690.44,2648.34,2681.05,2681.05,3867810000,^GSPC
2019-01-31,2685.49,2708.95,2678.65,2704.1,2704.1,4917650000,^GSPC
2019-02-01,2702.32,2716.66,2696.88,2706.53,2706.53,3759270000,^GSPC
2019-02-04,2706.49,2724.99,2698.75,2724.87,2724.87,3359840000,^GSPC
2019-02-05,2728.34,2738.98,2724.03,2737.7,2737.7,3560430000,^GSPC
2019-02-06,2735.05,2738.08,2724.15,2731.61,2731.61,3472690000,^GSPC
2019-02-07,2717.53,2719.32,2687.26,2706.05,2706.05,4099490000,^GSPC
2019-02-08,2692.36,2708.07,2681.83,2707.88,2707.88,3622330000,^GSPC
2019-02-11,2712.4,2718.05,2703.79,2709.8,2709.8,3361970000,^GSPC
2019-02-12,2722.61,2748.19,2722.61,2744.73,2744.73,3827770000,^GSPC
2019-02-13,2750.3,2761.85,2748.63,2753.03,2753.03,3670770000,^GSPC
2019-02-14,2743.5,2757.9,2731.23,2745.73,2745.73,3836700000,^GSPC
2019-02-15,2760.24,2775.66,2760.24,2775.6,2775.6,3641370000,^GSPC
2019-02-19,2769.28,2787.33,2767.29,2779.76,2779.76,3533710000,^GSPC
2019-02-20,2779.05,2789.88,2774.06,2784.7,2784.7,3835450000,^GSPC
2019-02-21,2780.24,2781.58,2764.55,2774.88,2774.88,3559710000,^GSPC
2019-02-22,2780.67,2794.2,2779.11,2792.67,2792.67,3427810000,^GSPC
2019-02-25,2804.35,2813.49,2794.99,2796.11,2796.11,3804380000,^GSPC
2019-02-26,2792.36,2803.12,2789.47,2793.9,2793.9,3645680000,^GSPC
2019-02-27,2787.5,2795.76,2775.13,2792.38,2792.38,3767130000,^GSPC
2019-02-28,2788.11,2793.73,2782.51,2784.49,2784.49,4396930000,^GSPC
2019-03-01,2798.22,2808.02,2787.38,2803.69,2803.69,3972280000,^GSPC
2019-03-04,2814.37,2816.88,2767.66,2792.81,2792.81,3919810000,^GSPC
2019-03-05,2794.41,2796.44,2782.97,2789.65,2789.65,3585690000,^GSPC
2019-03-06,2790.27,2790.27,2768.69,2771.45,2771.45,3786600000,^GSPC
2019-03-07,2766.53,2767.25,2739.09,2748.93,2748.93,3904860000,^GSPC
2019-03-08,2730.79,2744.13,2722.27,2743.07,2743.07,3423130000,^GSPC
2019-03-11,2747.61,2784.0,2747.61,2783.3,2783.3,3749030000,^GSPC
2019-03-12,2787.34,2798.32,2786.73,2791.52,2791.52,3414230000,^GSPC
2019-03-13,2799.78,2821.24,2799.78,2810.92,2810.92,3766150000,^GSPC
2019-03-14,2810.38,2815.0,2803.46,2808.48,2808.48,3469730000,^GSPC
2019-03-15,2810.79,2830.73,2810.79,2822.48,2822.48,5962730000,^GSPC
2019-03-18,2822.61,2835.41,2821.99,2832.94,2832.94,3552190000,^GSPC
2019-03-19,2840.76,2852.42,2823.27,2832.57,2832.57,3620220000,^GSPC
2019-03-20,2831.34,2843.54,2812.43,2824.23,2824.23,3771200000,^GSPC
2019-03-21,2819.72,2860.31,2817.38,2854.88,2854.88,3546800000,^GSPC
2019-03-22,2844.52,2846.16,2800.47,2800.71,2800.71,4237200000,^GSPC
2019-03-25,2796.01,2809.79,2785.02,2798.36,2798.36,3376580000,^GSPC
2019-03-26,2812.66,2829.87,2803.99,2818.46,2818.46,3266050000,^GSPC
2019-03-27,2819.72,2825.56,2787.72,2805.37,2805.37,3372930000,^GSPC
2019-03-28,2809.4,2819.71,2798.77,2815.44,2815.44,3158170000,^GSPC
2019-03-29,2828.27,2836.03,2819.23,2834.4,2834.4,3740700000,^GSPC
2019-04-01,2848.63,2869.4,2848.63,2867.19,2867.19,3500760000,^GSPC
2019-04-02,2868.24,2872.9,2858.75,2867.24,2867.24,3246900000,^GSPC
2019-04-03,2876.09,2885.25,2865.17,2873.4,2873.4,3550240000,^GSPC
2019-04-04,2873.99,2881.28,2867.14,2879.39,2879.39,3015180000,^GSPC
2019-04-05,2884.16,2893.24,2882.99,2892.74,2892.74,3146820000,^GSPC
2019-04-08,2888.46,2895.95,2880.78,2895.77,2895.77,3054030000,^GSPC
2019-04-09,2886.58,2886.88,2873.33,2878.2,2878.2,3007980000,^GSPC
2019-04-10,2881.37,2889.71,2879.13,2888.21,2888.21,3062380000,^GSPC
2019-04-11,2891.92,2893.42,2881.99,2888.32,2888.32,2938540000,^GSPC
2019-04-12,2900.86,2910.54,2898.37,2907.41,2907.41,3688490000,^GSPC
2019-04-15,2908.32,2909.6,2896.48,2905.58,2905.58,3088330000,^GSPC
2019-04-16,2912.26,2916.06,2900.71,2907.06,2907.06,3402210000,^GSPC
2019-04-17,2916.04,2918.0,2895.45,2900.45,2900.45,3602300000,^GSPC
2019-04-18,2904.81,2908.4,2891.9,2905.03,2905.03,3506850000,^GSPC
2019-04-22,2898.78,2909.51,2896.35,2907.97,2907.97,2997950000,^GSPC
2019-04-23,2909.99,2936.31,2908.53,2933.68,2933.68,3635030000,^GSPC
2019-04-24,2934.0,2936.83,2926.05,2927.25,2927.25,3448960000,^GSPC
2019-04-25,2928.99,2933.1,2912.84,2926.17,2926.17,3425280000,^GSPC
2019-04-26,2925.81,2939.88,2917.56,2939.88,2939.88,3248500000,^GSPC
2019-04-29,2940.58,2949.52,2939.35,2943.03,2943.03,3118780000,^GSPC
2019-04-30,2937.14,2948.22,2924.11,2945.83,2945.83,3919330000,^GSPC
2019-05-01,2952.33,2954.13,2923.36,2923.73,2923.73,3645850000,^GSPC
2019-05-02,2922.16,2931.68,2900.5,2917.52,2917.52,3778890000,^GSPC
2019-05-03,2929.21,2947.85,2929.21,2945.64,2945.64,3338120000,^GSPC
2019-05-06,2908.89,2937.32,2898.21,2932.47,2932.47,3181520000,^GSPC
2019-05-07,2913.03,2913.03,2862.6,2884.05,2884.05,3767100000,^GSPC
