Date,Open,High,Low,Close,Adj Close,Volume,sym
2017-03-07,108.0,109.56700134277344,106.30000305175781,106.76699829101562,97.82522583007812,10594942,BHEL.NS
2017-03-08,106.66699981689453,107.16699981689453,104.66699981689453,105.5,96.66433715820312,4652793,BHEL.NS
2017-03-09,104.69999694824219,106.43299865722656,104.26699829101562,105.0,96.2061996459961,4180287,BHEL.NS
2017-03-10,105.96700286865234,106.93299865722656,104.69999694824219,105.4000015258789,96.57270050048828,5041179,BHEL.NS
2017-03-14,108.63300323486328,109.66699981689453,106.73300170898438,107.56700134277344,98.55823516845703,11881774,BHEL.NS
2017-03-15,108.0,111.9000015258789,107.5999984741211,111.26699829101562,101.94834899902344,15997201,BHEL.NS
2017-03-16,111.9000015258789,112.93299865722656,111.5999984741211,112.56700134277344,103.13947296142578,8478933,BHEL.NS
2017-03-17,113.26699829101562,114.5,110.66699981689453,112.43299865722656,103.01669311523438,13448142,BHEL.NS
2017-03-20,112.4000015258789,114.43299865722656,111.83300018310547,113.93299865722656,104.39105987548828,8631736,BHEL.NS
2017-03-21,114.33300018310547,114.73300170898438,112.19999694824219,112.63300323486328,103.19994354248047,7534485,BHEL.NS
2017-03-22,111.5,111.69999694824219,109.76699829101562,110.56700134277344,101.30696868896484,6809808,BHEL.NS
2017-03-23,111.0,112.56700134277344,109.86699676513672,111.96700286865234,102.5897216796875,6659070,BHEL.NS
2017-03-24,112.0,113.16699981689453,111.03299713134766,111.36699676513672,102.03996276855469,4962666,BHEL.NS
2017-03-27,111.36699676513672,112.86699676513672,110.43299865722656,112.0,102.61994934082031,8456554,BHEL.NS
2017-03-28,111.9000015258789,113.26699829101562,111.76699829101562,112.36699676513672,102.95621490478516,4998507,BHEL.NS
2017-03-29,112.46700286865234,113.63300323486328,111.33300018310547,111.9000015258789,102.52832794189453,6558873,BHEL.NS
2017-03-30,112.13300323486328,112.43299865722656,109.19999694824219,109.63300323486328,100.45120239257812,23046645,BHEL.NS
2017-03-31,109.33300018310547,110.63300323486328,108.26699829101562,108.56700134277344,99.47447204589844,6990559,BHEL.NS
2017-04-03,109.0,111.86699676513672,108.83300018310547,111.30000305175781,101.97858428955078,5909323,BHEL.NS
2017-04-05,111.69999694824219,114.5999984741211,110.33300018310547,114.16699981689453,104.60546875,8307175,BHEL.NS
2017-04-06,114.0999984741211,119.96700286865234,113.73300170898438,119.4000015258789,109.40019989013672,26907577,BHEL.NS
2017-04-07,119.30000305175781,120.53299713134766,116.06700134277344,116.53299713134766,106.77332305908203,12116586,BHEL.NS
2017-04-10,116.5999984741211,118.43299865722656,115.69999694824219,116.46700286865234,106.71284484863281,7452910,BHEL.NS
2017-04-11,116.26699829101562,118.93299865722656,116.03299713134766,117.63300323486328,107.78118133544922,6743887,BHEL.NS
2017-04-12,117.63300323486328,118.5,114.69999694824219,116.5999984741211,106.83470916748047,5271327,BHEL.NS
2017-04-13,116.5999984741211,117.80000305175781,115.13300323486328,115.53299713134766,105.8570556640625,4926940,BHEL.NS
2017-04-17,115.23300170898438,116.53299713134766,114.73300170898438,115.13300323486328,105.49057006835938,3478483,BHEL.NS
2017-04-18,115.93299865722656,118.83300018310547,112.80000305175781,113.16699981689453,103.68921661376953,11183388,BHEL.NS
2017-04-19,114.0,116.53299713134766,111.73300170898438,116.03299713134766,106.315185546875,7397221,BHEL.NS
2017-04-20,116.33300018310547,117.93299865722656,115.73300170898438,116.26699829101562,106.52958679199219,5183182,BHEL.NS
2017-04-21,116.69999694824219,118.5,114.86699676513672,116.80000305175781,107.01795196533203,7536420,BHEL.NS
2017-04-24,117.06700134277344,118.5999984741211,117.0,117.46700286865234,107.62909698486328,5157666,BHEL.NS
2017-04-25,118.0,121.83300018310547,117.4000015258789,118.5999984741211,108.6672134399414,18478690,BHEL.NS
2017-04-26,119.56700134277344,119.96700286865234,115.5999984741211,117.36699676513672,107.5374755859375,7330224,BHEL.NS
2017-04-27,117.0999984741211,118.53299713134766,116.06700134277344,117.46700286865234,107.62909698486328,7126728,BHEL.NS
2017-04-28,117.66699981689453,118.53299713134766,116.26699829101562,117.13300323486328,107.32306671142578,6140073,BHEL.NS
2017-05-02,117.76699829101562,118.33300018310547,116.0999984741211,117.0,107.20121002197266,3847897,BHEL.NS
2017-05-03,117.5999984741211,118.26699829101562,115.4000015258789,115.86699676513672,106.1630859375,4945317,BHEL.NS
2017-05-04,116.66699981689453,117.19999694824219,114.96700286865234,116.43299865722656,106.68169403076172,4091970,BHEL.NS
2017-05-05,116.56700134277344,116.96700286865234,114.26699829101562,115.19999694824219,105.55195617675781,5883588,BHEL.NS
2017-05-08,115.19999694824219,118.13300323486328,113.9000015258789,117.0999984741211,107.2928237915039,6013983,BHEL.NS
2017-05-09,117.33300018310547,118.93299865722656,117.0,117.9000015258789,108.02583312988281,6193525,BHEL.NS
2017-05-10,118.06700134277344,119.33300018310547,117.23300170898438,118.06700134277344,108.17884826660156,6913107,BHEL.NS
2017-05-11,118.33300018310547,118.96700286865234,115.83300018310547,116.0999984741211,106.3765640258789,7419835,BHEL.NS
2017-05-12,116.19999694824219,116.53299713134766,113.5999984741211,113.93299865722656,104.39105987548828,6028240,BHEL.NS
2017-05-15,114.30000305175781,115.9000015258789,114.16699981689453,114.5,104.91058349609375,5625054,BHEL.NS
2017-05-16,114.63300323486328,114.73300170898438,112.33300018310547,113.63300323486328,104.1161880493164,11055541,BHEL.NS
2017-05-17,113.76699829101562,115.33300018310547,113.33300018310547,113.73300170898438,104.20782470703125,5178474,BHEL.NS
2017-05-18,112.86699676513672,113.26699829101562,109.0,109.5999984741211,100.42095184326172,5943534,BHEL.NS
2017-05-19,111.19999694824219,112.0,108.06700134277344,109.36699676513672,100.20746612548828,6579072,BHEL.NS
2017-05-22,110.19999694824219,110.83300018310547,107.03299713134766,107.56700134277344,98.55823516845703,4803766,BHEL.NS
2017-05-23,107.9000015258789,107.93299865722656,103.06700134277344,103.93299865722656,95.22856903076172,7575574,BHEL.NS
2017-05-24,104.13300323486328,105.13300323486328,99.06670379638672,99.93329620361328,91.56385040283203,8309751,BHEL.NS
2017-05-25,100.9000015258789,102.4000015258789,99.7667007446289,101.36699676513672,92.87747192382812,7772850,BHEL.NS
2017-05-26,101.93299865722656,107.23300170898438,101.43299865722656,105.63300323486328,96.78619384765625,17286951,BHEL.NS
2017-05-29,106.53299713134766,106.93299865722656,101.86699676513672,102.23300170898438,93.67094421386719,14966164,BHEL.NS
2017-05-30,98.0,98.33329772949219,89.06670379638672,93.5999984741211,85.7609634399414,44568508,BHEL.NS
2017-05-31,93.4666976928711,94.66670227050781,91.7667007446289,92.13330078125,84.41709899902344,13385181,BHEL.NS
2017-06-01,92.13330078125,93.0333023071289,91.13330078125,92.33329772949219,84.60034942626953,10159063,BHEL.NS
2017-06-02,93.06670379638672,94.9666976928711,92.2667007446289,93.66670227050781,85.82207489013672,11196010,BHEL.NS
2017-06-05,94.0999984741211,94.5999984741211,92.69999694824219,93.2332992553711,85.42496490478516,4861965,BHEL.NS
2017-06-06,93.19999694824219,93.66670227050781,92.0333023071289,92.4666976928711,84.72257232666016,8853085,BHEL.NS
2017-06-07,92.5999984741211,93.19999694824219,91.0999984741211,91.5333023071289,83.86735534667969,5422536,BHEL.NS
2017-06-08,92.0,92.86669921875,91.66670227050781,92.33329772949219,84.60034942626953,5623272,BHEL.NS
2017-06-09,92.13330078125,93.13330078125,91.86669921875,92.5,84.75308227539062,4851813,BHEL.NS
2017-06-12,91.33329772949219,93.5,91.0999984741211,92.69999694824219,84.93633270263672,9124711,BHEL.NS
2017-06-13,92.9666976928711,94.13330078125,92.83329772949219,93.5,85.6693344116211,7157097,BHEL.NS
2017-06-14,93.33329772949219,93.69999694824219,91.69999694824219,92.30000305175781,84.56983184814453,5666733,BHEL.NS
2017-06-15,92.16670227050781,93.69999694824219,91.5999984741211,92.7332992553711,84.96684265136719,4776921,BHEL.NS
2017-06-16,92.9000015258789,93.80000305175781,91.93329620361328,92.19999694824219,84.47820281982422,4334370,BHEL.NS
2017-06-19,92.4000015258789,92.93329620361328,91.9000015258789,92.06670379638672,84.35607147216797,2624529,BHEL.NS
2017-06-20,92.33329772949219,92.5333023071289,91.5999984741211,91.86669921875,84.1728286743164,2772757,BHEL.NS
2017-06-21,91.4000015258789,92.5,90.5,91.0999984741211,83.47034454345703,5898574,BHEL.NS
2017-06-22,91.16670227050781,92.43329620361328,90.9666976928711,91.43329620361328,83.77572631835938,4207764,BHEL.NS
2017-06-23,91.06670379638672,91.66670227050781,88.0999984741211,90.0,82.46247100830078,7565677,BHEL.NS
2017-06-27,90.0333023071289,90.36669921875,87.19999694824219,89.5999984741211,82.09596252441406,6749808,BHEL.NS
2017-06-28,89.4000015258789,91.19999694824219,88.33329772949219,90.86669921875,83.25657653808594,4590004,BHEL.NS
2017-06-29,90.93329620361328,92.66670227050781,90.0,90.4000015258789,82.82897186279297,6209550,BHEL.NS
2017-06-30,90.5999984741211,91.43329620361328,89.5999984741211,90.19999694824219,82.64570617675781,7544218,BHEL.NS
2017-07-03,90.43329620361328,91.19999694824219,89.80000305175781,90.33329772949219,82.7678451538086,4821132,BHEL.NS
2017-07-04,90.66670227050781,90.9666976928711,89.0,89.2667007446289,81.79057312011719,4199715,BHEL.NS
2017-07-05,89.66670227050781,89.80000305175781,88.7667007446289,89.36669921875,81.88219451904297,4212100,BHEL.NS
2017-07-06,89.9000015258789,91.93329620361328,89.5333023071289,90.5333023071289,82.95111083984375,11124703,BHEL.NS
2017-07-07,90.2332992553711,90.56670379638672,89.5999984741211,90.0,82.46247100830078,3867748,BHEL.NS
2017-07-10,90.5,92.4000015258789,90.36669921875,91.7667007446289,84.08119201660156,1473850,BHEL.NS
2017-07-11,92.0,94.86669921875,91.93329620361328,93.16670227050781,85.36395263671875,15576577,BHEL.NS
2017-07-12,93.5999984741211,94.2667007446289,93.13330078125,93.69999694824219,85.85258483886719,4331832,BHEL.NS
2017-07-13,94.13330078125,95.5,93.93329620361328,95.0,87.0437240600586,7657572,BHEL.NS
2017-07-14,95.43329620361328,95.43329620361328,93.36669921875,93.83329772949219,85.97471618652344,3928923,BHEL.NS
2017-07-17,93.7667007446289,94.5999984741211,93.33329772949219,94.0999984741211,86.21908569335938,3622629,BHEL.NS
2017-07-18,94.33329772949219,96.33329772949219,93.7667007446289,95.5,87.50183868408203,9808513,BHEL.NS
2017-07-19,96.5,97.19999694824219,95.69999694824219,96.80000305175781,88.69296264648438,7017780,BHEL.NS
2017-07-20,96.69999694824219,98.2667007446289,96.5,97.63330078125,89.45647430419922,8059516,BHEL.NS
2017-07-21,97.93329620361328,98.0,95.4000015258789,96.66670227050781,88.57083129882812,3854904,BHEL.NS
2017-07-24,96.66670227050781,98.33329772949219,96.36669921875,97.5,89.33434295654297,3254794,BHEL.NS
2017-07-25,97.5,97.9666976928711,96.80000305175781,97.0999984741211,88.96784210205078,3247836,BHEL.NS
2017-07-26,97.0,98.13330078125,95.66670227050781,95.93329620361328,87.89884948730469,4778656,BHEL.NS
2017-07-27,96.16670227050781,96.93329620361328,94.43329620361328,94.86669921875,86.92158508300781,10118001,BHEL.NS
2017-07-28,94.66670227050781,96.2332992553711,94.0,95.86669921875,87.83782196044922,5046805,BHEL.NS
2017-07-31,96.33329772949219,97.0,96.0,96.7332992553711,88.63185119628906,3147286,BHEL.NS
2017-08-01,97.2667007446289,97.69999694824219,95.93329620361328,96.4000015258789,88.32646179199219,4165398,BHEL.NS
2017-08-02,96.36669921875,96.66670227050781,93.43329620361328,94.13330078125,86.24959564208984,5796372,BHEL.NS
2017-08-03,94.13330078125,94.13330078125,92.0,92.43329620361328,84.69196319580078,6711996,BHEL.NS
2017-08-04,92.4666976928711,92.83329772949219,90.66670227050781,91.5,83.83684539794922,5085193,BHEL.NS
2017-08-07,91.9666976928711,93.4666976928711,91.4666976928711,92.5999984741211,84.8447036743164,4066309,BHEL.NS
2017-08-08,92.80000305175781,93.0999984741211,89.36669921875,89.7667007446289,82.24870300292969,7106557,BHEL.NS
2017-08-09,89.06670379638672,89.5999984741211,87.4666976928711,88.66670227050781,81.24083709716797,4121962,BHEL.NS
2017-08-10,88.69999694824219,90.13330078125,82.66670227050781,84.5,77.423095703125,25756357,BHEL.NS
2017-08-11,82.80000305175781,83.83329772949219,80.86669921875,83.33329772949219,76.35409545898438,10608037,BHEL.NS
2017-08-14,85.19999694824219,85.19999694824219,83.66670227050781,84.30000305175781,77.23985290527344,3426424,BHEL.NS
2017-08-16,84.66670227050781,87.0999984741211,83.4000015258789,86.63330078125,79.37772369384766,7219839,BHEL.NS
2017-08-17,86.66670227050781,87.83329772949219,85.66670227050781,86.16670227050781,78.95021057128906,4944169,BHEL.NS
2017-08-18,85.83329772949219,86.93329620361328,84.43329620361328,86.5999984741211,79.34721374511719,5850735,BHEL.NS
2017-08-21,86.9666976928711,87.33329772949219,82.7332992553711,83.06670379638672,76.10983276367188,7723221,BHEL.NS
2017-08-22,83.33329772949219,84.4666976928711,82.5,83.7667007446289,76.75121307373047,7078437,BHEL.NS
2017-08-23,84.16670227050781,85.4000015258789,83.7332992553711,85.0333023071289,78.39840698242188,4399308,BHEL.NS
2017-08-24,85.30000305175781,85.63330078125,83.86669921875,84.63330078125,78.02960968017578,4531413,BHEL.NS
2017-08-28,84.69999694824219,85.86669921875,84.66670227050781,85.30000305175781,78.64429473876953,3212563,BHEL.NS
2017-08-29,84.9666976928711,85.80000305175781,84.2332992553711,84.56670379638672,77.96821594238281,3758487,BHEL.NS
2017-08-30,84.9000015258789,85.56670379638672,84.86669921875,85.16670227050781,78.52139282226562,3687196,BHEL.NS
2017-08-31,85.33329772949219,86.16670227050781,84.9000015258789,85.93329620361328,79.2281723022461,4882923,BHEL.NS
2017-09-01,86.0,87.0,85.63330078125,86.5999984741211,79.84285736083984,3429508,BHEL.NS
2017-09-04,87.33329772949219,88.56670379638672,86.4000015258789,87.43329620361328,80.61112976074219,6059532,BHEL.NS
2017-09-05,87.9666976928711,88.16670227050781,86.7332992553711,87.5333023071289,80.70333862304688,4267725,BHEL.NS
2017-09-06,87.19999694824219,87.9000015258789,86.56670379638672,87.16670227050781,80.36534118652344,3818409,BHEL.NS
2017-09-07,87.9666976928711,87.9666976928711,86.4000015258789,86.63330078125,79.8735580444336,3603531,BHEL.NS
2017-09-08,86.13330078125,87.16670227050781,84.69999694824219,85.06670379638672,78.42919921875,4139704,BHEL.NS
2017-09-11,86.33329772949219,87.7667007446289,85.9000015258789,87.0333023071289,80.24234771728516,5114595,BHEL.NS
2017-09-12,87.5999984741211,88.4666976928711,87.4000015258789,87.93329620361328,81.07211303710938,4169077,BHEL.NS
2017-09-13,88.33329772949219,89.43329620361328,87.83329772949219,88.2332992553711,81.34871673583984,4057941,BHEL.NS
2017-09-14,88.2667007446289,97.2332992553711,88.2667007446289,91.2332992553711,84.11463165283203,86113077,BHEL.NS
2017-09-15,89.9000015258789,89.9000015258789,87.4666976928711,87.93329620361328,81.07211303710938,23947992,BHEL.NS
2017-09-18,90.0,90.0333023071289,88.4000015258789,88.80000305175781,81.87120819091797,7159164,BHEL.NS
2017-09-19,89.13330078125,90.5333023071289,88.19999694824219,89.5999984741211,82.60877227783203,6425874,BHEL.NS
2017-09-20,90.0,90.33329772949219,88.69999694824219,88.9666976928711,82.0248794555664,5811954,BHEL.NS
2017-09-21,89.19999694824219,89.7332992553711,87.5,88.30000305175781,81.41021728515625,5776264,BHEL.NS
2017-09-22,87.86669921875,87.9666976928711,86.0999984741211,86.4000015258789,79.65845489501953,7207782,BHEL.NS
2017-09-25,86.33329772949219,86.66670227050781,84.06670379638672,84.83329772949219,78.21400451660156,6291607,BHEL.NS
2017-09-26,86.0,86.30000305175781,84.9000015258789,85.16670227050781,78.52139282226562,7188978,BHEL.NS
2017-09-27,86.2667007446289,86.2667007446289,82.66670227050781,83.0999984741211,76.61595153808594,8083396,BHEL.NS
2017-09-28,82.80000305175781,85.0,82.0999984741211,82.6500015258789,76.2010726928711,7485623,BHEL.NS
2017-09-29,84.0,84.9000015258789,83.05000305175781,83.94999694824219,77.39962768554688,5980863,BHEL.NS
2017-10-03,85.25,85.25,82.69999694824219,83.0999984741211,76.61595153808594,4545441,BHEL.NS
2017-10-04,83.25,83.75,82.5,83.19999694824219,76.70813751220703,3121884,BHEL.NS
2017-10-05,83.5,84.0,83.1500015258789,83.6500015258789,77.12303161621094,2205126,BHEL.NS
2017-10-06,84.0,85.3499984741211,83.75,85.0999984741211,78.45989990234375,4338548,BHEL.NS
2017-10-09,85.0,86.94999694824219,84.30000305175781,86.30000305175781,79.56626892089844,5049038,BHEL.NS
2017-10-10,86.80000305175781,87.19999694824219,85.69999694824219,86.75,79.98115539550781,3132557,BHEL.NS
2017-10-11,87.0999984741211,87.25,83.94999694824219,85.0,78.36770629882812,5127079,BHEL.NS
2017-10-12,85.19999694824219,85.25,83.69999694824219,84.4000015258789,77.81451416015625,3875729,BHEL.NS
2017-10-13,85.5,85.5,84.05000305175781,84.25,77.67622375488281,3253847,BHEL.NS
2017-10-16,84.5,84.8499984741211,83.69999694824219,84.05000305175781,77.4918212890625,2828456,BHEL.NS
2017-10-17,84.4000015258789,84.80000305175781,83.5,84.25,77.67622375488281,2866692,BHEL.NS
2017-10-18,84.5,85.4000015258789,83.6500015258789,84.75,78.13720703125,4217801,BHEL.NS
2017-10-19,85.0,85.5,84.1500015258789,84.5999984741211,77.99891662597656,771136,BHEL.NS
2017-10-23,85.25,88.9000015258789,83.9000015258789,86.75,79.98115539550781,14098006,BHEL.NS
2017-10-24,87.25,88.69999694824219,85.80000305175781,88.19999694824219,81.31800079345703,14512994,BHEL.NS
2017-10-25,89.05000305175781,91.75,88.3499984741211,90.69999694824219,83.6229476928711,10997079,BHEL.NS
2017-10-26,91.4000015258789,101.30000305175781,91.3499984741211,96.55000305175781,89.01649475097656,45379418,BHEL.NS
2017-10-27,97.0,98.19999694824219,94.30000305175781,95.1500015258789,87.72572326660156,12344033,BHEL.NS
2017-10-30,95.5,97.4000015258789,94.0999984741211,95.8499984741211,88.37110137939453,11234983,BHEL.NS
2017-10-31,96.3499984741211,99.0,95.5,98.0,90.35334014892578,14261097,BHEL.NS
2017-11-01,98.5999984741211,99.9000015258789,98.0,98.9000015258789,91.18312072753906,9643841,BHEL.NS
2017-11-02,98.5,99.05000305175781,95.5,97.6500015258789,90.03065490722656,12103698,BHEL.NS
2017-11-03,96.69999694824219,101.5,96.6500015258789,100.0,92.19729614257812,28837677,BHEL.NS
2017-11-06,100.5,100.8499984741211,98.0999984741211,99.0,91.27531433105469,12966904,BHEL.NS
2017-11-07,100.05000305175781,100.69999694824219,92.30000305175781,93.19999694824219,85.9278793334961,39300782,BHEL.NS
2017-11-08,90.5999984741211,92.5,89.55000305175781,90.0,82.97756958007812,21569596,BHEL.NS
2017-11-09,90.30000305175781,92.8499984741211,90.0,92.0999984741211,84.91370391845703,7940660,BHEL.NS
2017-11-10,92.0,93.19999694824219,91.0999984741211,92.5,85.2824935913086,5931600,BHEL.NS
2017-11-13,92.69999694824219,92.94999694824219,89.0,89.4000015258789,82.42437744140625,6143788,BHEL.NS
2017-11-14,89.0999984741211,91.55000305175781,88.55000305175781,91.1500015258789,84.037841796875,12007432,BHEL.NS
2017-11-15,89.25,90.55000305175781,87.44999694824219,88.30000305175781,81.41021728515625,10250659,BHEL.NS
2017-11-16,88.25,89.0999984741211,86.6500015258789,87.75,80.90312194824219,6285347,BHEL.NS
2017-11-17,89.9000015258789,89.9000015258789,87.3499984741211,87.8499984741211,80.99531555175781,6686745,BHEL.NS
2017-11-20,87.69999694824219,87.9000015258789,86.75,87.25,80.442138671875,4616995,BHEL.NS
2017-11-21,87.5999984741211,88.69999694824219,87.19999694824219,87.44999694824219,80.62652587890625,6701671,BHEL.NS
2017-11-22,87.80000305175781,89.1500015258789,85.8499984741211,88.6500015258789,81.73290252685547,15151286,BHEL.NS
2017-11-23,89.5999984741211,94.19999694824219,88.4000015258789,92.8499984741211,85.60518646240234,27536643,BHEL.NS
2017-11-24,93.55000305175781,93.94999694824219,92.0,92.30000305175781,85.09809875488281,13964675,BHEL.NS
2017-11-27,91.94999694824219,93.0,91.05000305175781,92.0999984741211,84.91370391845703,6737532,BHEL.NS
2017-11-28,92.5,94.5999984741211,92.0,94.0999984741211,86.75765228271484,9738586,BHEL.NS
2017-11-29,94.5,95.0,92.75,93.5999984741211,86.29666900634766,11521114,BHEL.NS
2017-11-30,93.0,93.4000015258789,91.5,92.0,84.82151794433594,10185899,BHEL.NS
2017-12-01,92.5,93.30000305175781,90.5999984741211,91.0999984741211,83.99173736572266,7141836,BHEL.NS
2017-12-04,91.5,91.75,89.5,90.75,83.66905212402344,4427516,BHEL.NS
2017-12-05,90.0,90.5,88.5,90.1500015258789,83.11585998535156,4947369,BHEL.NS
2017-12-06,89.9000015258789,92.0999984741211,89.69999694824219,90.30000305175781,83.25415802001953,7338188,BHEL.NS
2017-12-07,91.0,91.94999694824219,90.75,91.55000305175781,84.40663146972656,7280761,BHEL.NS
2017-12-08,92.44999694824219,93.9000015258789,91.75,92.0999984741211,84.91370391845703,11543563,BHEL.NS
2017-12-11,92.69999694824219,92.69999694824219,91.5,91.75,84.59101867675781,3688196,BHEL.NS
2017-12-12,91.69999694824219,92.5,91.19999694824219,91.69999694824219,84.54491424560547,5212388,BHEL.NS
2017-12-13,91.19999694824219,92.1500015258789,89.0999984741211,89.5999984741211,82.60877227783203,4287554,BHEL.NS
2017-12-14,90.0,90.30000305175781,88.19999694824219,89.5999984741211,82.60877227783203,4987301,BHEL.NS
2017-12-15,91.0,91.75,89.30000305175781,89.9000015258789,82.88536834716797,10284569,BHEL.NS
2017-12-18,89.4000015258789,90.3499984741211,86.75,89.25,82.28608703613281,9937570,BHEL.NS
2017-12-19,89.9000015258789,90.75,89.69999694824219,90.05000305175781,83.02366638183594,8647185,BHEL.NS
2017-12-20,90.3499984741211,91.1500015258789,89.9000015258789,90.1500015258789,83.11585998535156,7508973,BHEL.NS
2017-12-21,90.19999694824219,92.44999694824219,90.0999984741211,91.4000015258789,84.26832580566406,14417710,BHEL.NS
2017-12-22,92.05000305175781,93.4000015258789,91.69999694824219,92.19999694824219,85.00589752197266,11112286,BHEL.NS
2017-12-26,93.80000305175781,94.05000305175781,92.69999694824219,93.0,85.74349212646484,10129145,BHEL.NS
2017-12-27,93.0,94.5,92.1500015258789,92.6500015258789,85.4207992553711,12294330,BHEL.NS
2017-12-28,93.0,93.30000305175781,91.80000305175781,92.1500015258789,84.95980072021484,5915154,BHEL.NS
2017-12-29,92.5,93.5999984741211,92.25,92.5,85.2824935913086,5837814,BHEL.NS
2018-01-01,92.6500015258789,96.4000015258789,92.5999984741211,95.1500015258789,87.72572326660156,14221778,BHEL.NS
2018-01-02,96.75,98.69999694824219,94.19999694824219,98.19999694824219,90.5377426147461,23565569,BHEL.NS
2018-01-03,99.19999694824219,99.69999694824219,97.80000305175781,98.55000305175781,90.86043548583984,13637110,BHEL.NS
2018-01-04,98.8499984741211,101.0,98.1500015258789,100.75,92.88877868652344,14450624,BHEL.NS
2018-01-05,101.05000305175781,103.5,101.05000305175781,102.3499984741211,94.36392974853516,19274135,BHEL.NS
2018-01-08,103.1500015258789,103.3499984741211,101.5,101.94999694824219,93.9951400756836,5822499,BHEL.NS
2018-01-09,102.25,102.44999694824219,99.30000305175781,101.0999984741211,93.21145629882812,6319831,BHEL.NS
2018-01-10,101.0999984741211,104.94999694824219,100.5999984741211,103.80000305175781,95.70079040527344,15393638,BHEL.NS
2018-01-11,103.69999694824219,104.0999984741211,102.55000305175781,103.5,95.42420959472656,5567140,BHEL.NS
2018-01-12,104.0,105.5999984741211,101.5999984741211,102.69999694824219,94.68661499023438,11196848,BHEL.NS
2018-01-15,103.0,104.19999694824219,101.05000305175781,101.44999694824219,93.5341567993164,5305858,BHEL.NS
2018-01-16,101.5999984741211,102.19999694824219,97.69999694824219,99.0,91.27531433105469,9669560,BHEL.NS
2018-01-17,98.30000305175781,100.30000305175781,95.5999984741211,99.9000015258789,92.10509490966797,12263755,BHEL.NS
2018-01-18,100.30000305175781,101.05000305175781,95.8499984741211,97.44999694824219,89.84626007080078,9461595,BHEL.NS
2018-01-19,97.0,98.4000015258789,96.19999694824219,97.55000305175781,89.93846130371094,4371119,BHEL.NS
2018-01-22,98.0999984741211,105.5999984741211,97.4000015258789,104.55000305175781,96.39226531982422,19820608,BHEL.NS
2018-01-23,106.69999694824219,107.94999694824219,103.4000015258789,104.44999694824219,96.3000717163086,20713446,BHEL.NS
2018-01-24,104.0,106.94999694824219,102.1500015258789,104.1500015258789,96.02348327636719,11030400,BHEL.NS
2018-01-25,104.0,106.5,102.30000305175781,103.0,94.96320343017578,21320475,BHEL.NS
2018-01-29,103.44999694824219,104.1500015258789,100.6500015258789,101.9000015258789,93.94905090332031,8267296,BHEL.NS
2018-01-30,102.19999694824219,103.0999984741211,100.1500015258789,101.5999984741211,93.67245483398438,6760018,BHEL.NS
2018-01-31,101.3499984741211,103.5999984741211,99.0999984741211,100.19999694824219,92.38168334960938,12559349,BHEL.NS
2018-02-01,100.5,102.05000305175781,97.1500015258789,100.3499984741211,92.51998138427734,10520230,BHEL.NS
2018-02-02,99.1500015258789,99.25,91.55000305175781,93.5,86.2044677734375,12197761,BHEL.NS
2018-02-05,92.0,95.5,89.4000015258789,94.8499984741211,87.44912719726562,10260198,BHEL.NS
2018-02-06,90.5,93.5,88.19999694824219,92.5,85.2824935913086,9712898,BHEL.NS
2018-02-07,94.1500015258789,95.0,93.05000305175781,94.25,86.89595031738281,10329147,BHEL.NS
2018-02-08,95.4000015258789,98.75,94.25,95.1500015258789,87.72572326660156,22688194,BHEL.NS
2018-02-09,92.25,95.25,92.0,94.4000015258789,87.03424072265625,8587666,BHEL.NS
2018-02-12,95.0999984741211,98.25,95.0,97.5,89.89236450195312,9746825,BHEL.NS
2018-02-14,98.30000305175781,99.25,97.4000015258789,97.8499984741211,90.21504974365234,7781773,BHEL.NS
2018-02-15,98.1500015258789,98.3499984741211,94.0999984741211,94.6500015258789,87.98406982421875,5627414,BHEL.NS
2018-02-16,95.5999984741211,96.3499984741211,93.75,94.30000305175781,87.65872955322266,6881218,BHEL.NS
2018-02-19,94.8499984741211,95.0999984741211,92.25,93.19999694824219,86.63619232177734,5548339,BHEL.NS
2018-02-20,93.1500015258789,94.69999694824219,92.55000305175781,93.05000305175781,86.49677276611328,5526504,BHEL.NS
2018-02-21,93.5,93.94999694824219,90.9000015258789,91.69999694824219,85.24183654785156,6127936,BHEL.NS
2018-02-22,91.44999694824219,92.5,90.9000015258789,91.25,84.82353210449219,7325803,BHEL.NS
2018-02-23,92.0,93.8499984741211,91.5,92.9000015258789,86.35733032226562,5903091,BHEL.NS
2018-02-26,93.4000015258789,94.5,93.0,93.3499984741211,86.775634765625,5571950,BHEL.NS
2018-02-27,93.5,94.1500015258789,91.0,91.3499984741211,84.91648864746094,6008686,BHEL.NS
2018-02-28,90.9000015258789,91.44999694824219,89.5,89.9000015258789,83.568603515625,9655809,BHEL.NS
2018-03-01,90.8499984741211,91.80000305175781,90.19999694824219,90.69999694824219,84.31226348876953,6768063,BHEL.NS
2018-03-05,90.5999984741211,91.30000305175781,89.69999694824219,90.4000015258789,84.03339385986328,4722003,BHEL.NS
2018-03-06,91.0,91.75,87.80000305175781,88.19999694824219,81.98832702636719,5104528,BHEL.NS
2018-03-07,88.19999694824219,89.19999694824219,85.19999694824219,85.44999694824219,79.43199920654297,7637799,BHEL.NS
2018-03-08,85.80000305175781,86.75,83.6500015258789,86.0999984741211,80.03622436523438,6710709,BHEL.NS
